Base	Ortho	HumanVoice	MinGenVoice	PredictedVoice	Derivative	Prob	id_voice_s1	id_voice_root	id_voice_affix	no_long_v_f	no_long_v	Average
rɪlkəf	rilkuf	3.75	2.84311924075	3.34676162789	rɪlkəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
rɪlkəf	rilkuf	3.75	2.84311924075	3.34676162789	rɪlkəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
dif	deef	5.375	3.6353140869	3.77225576223	difs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
dif	deef	5.375	3.6353140869	3.77225576223	divz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
nɪf	niff	3.76470588235	2.84950423632	2.7494342299	nɪfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
nɪf	niff	3.76470588235	2.84950423632	2.7494342299	nɪvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
ʃɪlf	shilf	4.59090909091	4.66576772882	2.7494342299	ʃɪlfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
ʃɪlf	shilf	4.59090909091	4.66576772882	2.7494342299	ʃɪlvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
glif	gleef	5.36363636364	3.6353140869	3.77225576223	glifs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
glif	gleef	5.36363636364	3.6353140869	3.77225576223	glivz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
pidəf	piedif	4.84210526316	2.84311924075	3.74562368687	pidəfs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
pidəf	piedif	4.84210526316	2.84311924075	3.74562368687	pidəvz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
dwiθ	dweeth	4.69230769231	3.71499773772	3.77225576223	dwiθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
dwiθ	dweeth	4.69230769231	3.71499773772	3.77225576223	dwiðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
sɪltəθ	siltith	4.4	3.37825202937	3.34676162789	sɪltəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
sɪltəθ	siltith	4.4	3.37825202937	3.34676162789	sɪltəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
həɹiθ	hareeth	4.4	3.71499773772	3.77225576223	həɹiθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
həɹiθ	hareeth	4.4	3.71499773772	3.77225576223	həɹiðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
lisəθ	leeseth	3.7	3.37825202937	3.79566454089	lisəθs	0.534055909852	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
lisəθ	leeseth	3.7	3.37825202937	3.79566454089	lisəðz	0.465944090148	0.0	0.304436531009	0.0	0.157222972552	0.392	0.853659503561
bɪlθ	bilth	3.66666666667	2.94280762149	2.7494342299	bɪlθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
